Love	தீபா அக்கா ...... கிராமத்து தேவதை ❤❤❤❤
Neutral	ஐயா உண்மையை பேசுகிறவர்களை ஏற்றுக் கொள்ள இன்றைய ஆட்சியாளர்கள் முன் வரமாட்டார்கள். நான் எப்போதும் தங்களை என் மனதில் உயர்வாக வைத்துள்ளேன். நெற்றிக்கண்ணை திறப்பினும் குற்றம் குற்றமே எனும் நக்கீரன் நீங்கள் தான்.
Neutral	வணக்கம் சகோ...புலிகுட்டிகளின் சாகச பயணம் அந்த கதையை என் பையன் 11ம் வகுப்பு பபடிக்கிறான் அவனது தமிழ்  சார் நல்ல கருத்து தனிதிறமை பற்றி அனுப்பும்  குருபில் உங்கள் வீடியோ அனுப்பி உள்ளார்.நல்ல கதைகள் பற்றி தெறிந்து கொள்ள. எனக்கு மகிழ்ச்சி சகோ ...💐💐👍
Ambiguous	இந்த பாடலை எழுதியவர் சீமான் அவர்கள் தான ???
Joy	.  எள்ளமே சூப்பர் அக்கா எனக்கு பிடித்தது கருப்பு நிறம் அக்கா 💞💞💞💞
Joy	என் மனதை மாற்றிய வரிகள் நன்றி
Ambiguous	பெண்கள் செம்பு காப்பு (ஓம் நமசிவாய என பொரிக்கப்பட்டது) அணியலாமா
Trust	ஒரு நாள் மீனவர்கள் கைகள் ஓங்கும் ❤️ அண்ணா கவலைபடாதீர்கள்
Disguist	காஞ்சிபுரம் கோவிலில்  இஸ்லாமிய தீவிரவாதி கைது தாவுத் நௌஷாத்கான் என்ற பெரை மாற்றி சிறுவயதில் இருந்து கோவில் குருக்களாக ஏமாற்றி நடித்துள்ளன் கைது செய்யப்பட்டன்
Neutral	விக்கி அவள விடாத நல்லா செய் மக்கா
Disguist	வைகோ மாதிரி எச்சஅரசியல்வாதி நான் பார்த்ததே இல்லை👊👊👊
Neutral	பேருந்து இயக்கவில்லையென்றால் வெளி மாவட்டத்தை சேர்ந்தவர்கள்  எப்படி அவர்கள் தம் ம் ஊருக்கு போவார்கள் பேருந் இயக்கியது சரியே சரியே தவறு ஏதும் இல்லை
Joy	நாம் தமிழர். வெல்வது நிச்சயம்.
Neutral	தமிழில் பதவி ஏற்பது முக்கியமில்லை தமிழகத்தின் உரிமையை நிலை நாட்டனும்
Neutral	பாலியல் சுரண்டலுக்கு மாதாமாதம் சம்பளம். இதைப் பார்த்தால் இது கல்விக்கூடமல்ல
Joy	சத்யராஜ் கவுண்டமணி காமெடி சூப்பர்
Fear	பாஸ்தான் முடிஞ்சா பொழச்சுக்கோ
Neutral	பக்குவம் நிறைந்த தலைவர் என்று நிருபித்தார்
Trust	இயற்கை விவசாயம் என்ற விதை போட்டு முளைக்க வைத்தது நீங்க தான் ஐயா.
Ambiguous	கட்சி இருக்கா பிரதர்
Disguist	பெரியரும் பெருமாள் ப்பா சூப்பர் பிலிம் சார்
Trust	மக்களுக்கு இன்னும் அறிவு  வளரள யோசிக்காம பேசுறாங்க இத்தன வருசமா செய்யாதவங்க இனிமேல செய்ய போரங்க யோசிங்க அண்ணா சீமான் வந்தால் தான் நல்லது நமக்கும் நாட்டுக்கும் வருங்காலம் நாம் தமிழர் காலமாக மரட்டும்
Trust	இவர்கள் அனைவரும் நம்முடன் வாழும் கடவுள்கள் 👏👏👌🎊💐✌👍🙏
Neutral	உண்மை தான் லஞ்சம் கொடுக்க வேண்டாம்
Disguist	அய்யோ அடுத்த விவசாயிகள் அமைச்சர். நீ தானே. மயிறு நீ எதுக்கு பார்த்த
Disguist	விஜய் செருப்படி பட்டான் ;)
Neutral	இவ்வளவு நல்ல விசயத்தை சொல்லிட்டு.....
Anger	ஓத்தா நேர்ல பாத்தா செத்தடி
Neutral	ஆமாம் எவ்வளவு சிட்டு வெற்றி பெற்றி கேட்டு பார் சுடலை மருந்து இருப்பான்
Disguist	இப்ப துரை கட்சி மாறிட்டாரே🤔🤔
Disguist	தம்பி கல்யாணசுந்தரற்கு உள்ள அரசியல் அறிவும் திறனும்  ஈழத்தை சாந்தவககளுக்கு இல்லாமல் போனதால் தான் எமது  போராட்டம் முடக்கப்பட்டு
Love	நல்ல மனிதன் 🙏🏻🙏🏻🙏🏻🙏🏻
Joy	என்றும் தலைவருக்கு நாங்கள் அடிமை.
Neutral	வாழ்த்துக்கள் சகோ சூப்பர் அஹ பண்ணிருக்கிங்க ஏன் சகோ தல குனிஞ்சு போறீங்க கெத போங்க
Neutral	தெய்வமே இதைவிட சூப்பராயாரலயும் சொல்லி தரமுடியாது
Ambiguous	யாரை ஊ....  1.55ல கோடியை அடைக்கவில்லை
Anger	வேலை யை இழந்து சம்பளம்இல்லாதவர்களுக்தான்தரவேண்டும் உங்களுக்கு தான் ஊரடங்கு போட்டால் என்ன சம்பளம் வந்து விடுகிறது
Disguist	அரசியல் வாதிகளுக்கு மட்டும் இது பொருந்தாது
Ambiguous	மகேந்திரனுக்கு என்னடா சம்பந்தம்
Love	பழனிமலை முருகனுக்கு அரோகரா ☺️☺️☺️☺️🙏🙏🙏🙏🙏 அரோகரா அரோகரா
Sadness	எனக்கு அண்ணனோ தம்பியோ இல்லை  அப்பாவும்  இல்லை             என் அக்கா  8 மாத கற்பிணியாக இறந்துவிட்டார். நான் கோடிப்புடவை எடுத்து வந்தேன்  மிகவும் வருத்தமாக இரருந்தது. எந்த பங்காளி நாய்களும்  நம்பாதிங்க.
Neutral	உங்கள் ஆசியுடன் நிறைவேறும் பா... நன்றிகள்😍😍😍🌾🌾🌾
Joy	அனைத்து செய்திகளும் அரு மை  உங்கள் உழைப்பு தெரிகிறது நன்றி
Neutral	கருத்து வேறுபாடு வரும் போது பிரிந்து விட வேண்டும். இல்லை எனில் குழந்தை தான் அவஸ்தை படும்.
Neutral	சகுனி வேலையை கச்சிதமாக பொருளாளர் கொளுத்தி போட்டுட்டார் தேமுதிக உடன்பாடு அதிமுக அம்மா அவர்களின் அணி யுடன் கலைத்து விட்டால் திமுக வேலை ௬லபமாகிவிடும்
Anticipation	ஒருமையில் பேசுவதை தவிர்க்க வேண்டும்
Neutral	தகப்பனே  குடும்பமாக  ஜெபிக்க  இயேசுவே  இரட்ச்யும்  என்ன  இரட்சித்தவர்நீர்  என்  குடுபத்தையும்  பிள்ள  களையும்  பேரகுழந்தைகளையும்  இரட்சியும்  ஏசுவின்  நாமத்தில்  ஆமென் அல்லேலுய  நன்றி ஏசாப்பா
Disguist	வாழ வைத்துக் கொண்டால் அது தவறில்லை . ஏழை அப்பாவி ஹிந்துக்களை மதம் மாற்றுகிறான் .
Neutral	உன்னய பி.எம் ஆக்கவம்டா ராப்பிச்சை
Trust	சென்னை வாசிகளை கடைசி நாட்களில் சந்திப்பார் சீமான் அப்போது 8-10 சதவீதம் வரை அதிகரிக்கும்
Sadness	பாஜக ஆதரவு ஆட்சி அப்படித்தான் இருக்கும் ஊழல் அனைத்திலும் இதுதான்... வெகு வேதனை செவிலியர் தெய்வங்களின் நிலை...
Trust	தான் கொண்ட கொள்கையில் உறுதியாக நிற்பதும் தன்னோடு வரும் தம்பிகளுக்கு  வழிகாட்டியாக
Ambiguous	அண்ணா என் புறா எங்க போனாலும் கூடவே  வரணும் என்ன பண்றது
Joy	ரொம்ப பெருமையா இருக்கு👍👍👍
Sadness	இறுதி போர் நடந்த இடத்தை கண்முன் காட்டினீர்கள் கண்ணீரில் நான்  ஈஸ்வர் திருப்பூர் மாவட்டம் தமிழ்நாடு
Neutral	சண்முகத்தின் உடன் இரண்டு காளைகளும் அங்கு உள்ளது. தினசரி ஒருவர் என மாறி மாறி மலைக்கு சென்று வருகின்றனர். நன்றி
Neutral	உண்மையான காதலுக்கு இது ஒரு ஆறுதல் தரக்கூடிய பாடல்... 💞
Anticipation	கம்யூனிஸ்ட் அனைத்து தொகுதியிலும் போட்டி போட்டாலும் 3% தாண்டாது.
Anger	வலிக்கிறதா சாவுடா போய் கொய்யாங்கோ
Disguist	கவர்மெண்ட் பஸ் கண்டக்டர் டிரைவர் உங்கள் குடும்பத்தினர் செல்லும் போதும் சரி குடும்பத்துடன் செல்லும் போதும் சரி பணம் கட்டிய செல்லுகிறீர்கள் நாங்கள் தான் உங்களை அசிங்கமாக வைக்கவேண்டும் எங்கள் வரிப்பணத்தில் திங்கிற நீங்கள்
Ambiguous	என்ன ஒரு அரசு நிர்வாகம்
Neutral	ஸ்ரீ பார்த்தசாரதி பெருமாள் திருவடிகளே சரணம் வேதவல்லி நாச்சியார் திருவடிகளே சரணம்
Love	எனக்கு மிகவும் பிடித்த பாடல் ❤️
Neutral	இவர் முகத்தில் எவ்வளவு அமைதி தெரிகிறது!
Neutral	நல்ல மனசு காரர்கள் என்ன மாரி சின்ன யூடுபர்க்கு உதவி செய்யுங்கள் ❤️❤️❤️
Ambiguous	ஐஐஐஐஐஐஐஐஐஐ ஷோஹய ய்யஸ அம்மா ஆஆஅர
Joy	சிறந்த மனிதர் பாராட்டுக்கள்....
Love	இறைவன் வழங்கிய பாடல் இளைராஜா மூலம்
Neutral	தமிழக நலன் கருதி
Neutral	இந்த பாடலை காட்டிய முருகனடியார்களுக்கு கோடானகோடி நமஸ்காரம்.
Neutral	அப்படியே முகத்தை அதிமேதாவியா வச்சுகிறது
Sadness	பழனி சாமி 30 ஆண்டுகள் அரசியல் வாழ்வில் உள்ளனர் அமைச்சர் மற்றும் முதல்வர் பதவி உட்பட அவரையா திமுக தகுதி இல்லை என்று சொல்லி வருகிறார்கள். ... சமானியார்களின் நிலை...
Surprise	ஒருவன் எங்கு தாழ்த்தபடுகிறானோ அங்கு தான் உயர்ந்தபடுவான் அதுதான் முதல்வர் ஸ்டாலின் அவர்களுக்கு கடவுள் தந்த சிம்மாசனம்
Ambiguous	இவருடைய ஒவ்வொரு பேச்சிலும்
Ambiguous	அஸ்ஸலாமு அலைக்கும் வரஹ்மதுல்லாஹி வபரக்காத்துஹூ மாஷா அல்லாஹ் மா💐💐💐💐💐💐
Anticipation	அய்யா உத்தமரே நீங்க ஏன் மாலையோடு சாவு வீட்டுக்கு போகணும் உங்க கையில்தான் ஐடி என்கிற கொலைகார ஆயுதம் இருக்கே அதன் மூலம் சாவு வீடுகளையே உற்பத்தி பண்ணுறீங்களே
Disguist	தமிழக ஊடகங்கள் சித்த மருத்துவத்திற்கு எதிரான மர்பியா கூட்டத்தின் கூட்டாளிகள்.
Disguist	இந்த நாய் எல்லாம் போட்டு நீ போய் மேடம் என்று சொல்லாதடா
Trust	திராவிட  கச்சிகலை ஒலித்தால் மட்டும்தான்
Anger	பேப்பர் மூலம் ரிட்டர்ன்ஸ் பண்ண இயலாது என வருமான வரி அலுவலகத்தில் ஏற்க மறுத்து விட்டனர்
Neutral	கலைஞர் ஒரு போலி நாத்திகன்
Anger	8000கோடி மக்களுக்கு நிதி தந்தவர் மோடி என பீலா விட்டவள் இந்த சங்கி மதுமந்தி அந்த ராஜகோபாலன்
Ambiguous	ஒன்னு வரி உயர்வு
Trust	என் உயிர் உள்ளவரை இப்பாடல் வரிகள் என் மனதில் ஓடும்
Joy	பெண்மை வெளிப்படுத்தும்.சந்தோசம் கண்ணீர்
Neutral	ஓட்டுக்கு 2500 கம்மி தலைவா...கொஞ்சம் பாத்து பண்ணுங்க...
Love	அருமை பாட்டு வாரி😭😭😭😭
Anticipation	வாழ்த்துக்கள் சிறப்புற வேண்டும்.. நாளைய திறப்பு விழா விடியோவிற்கு எதிர்பார்த்து காத்திருக்கிரோம்..
Neutral	கொரோனா இரண்டாம் அலைப்பரவலுக்கு  நடந்துமுடிந்த தேர்தலும்
Neutral	இருந்தா போடுவோம்ன்னு மஸ்தான் சொல்றாப்ல
Neutral	சார் 144 தடை போடுங்கள்
Neutral	பொன்முடி கடந்த முறை போல் அல்லாமல் பொறுப்புணர்ந்து செயல்பட வேண்டும்.
Love	பாடகர் ஷாஹுல் ஹமீது காற்றில் கலந்தாலும்
Ambiguous	எனக்கு ஒரு உண்மை தெரிஞ்சாகணும் சாமி கடைசி வரைக்கும் ஒண்ணுமே புரியல
Ambiguous	கனிமொழி கணவர் யாரு என்று சொல்லவே இல்ல....... அவரை வீடியோ எடுக்க தவறி விடத்தா ஊடகம்.... தங்கைய மட்டும் பாத்த போதுமா மச்சான் எங்க டா.....
Disguist	ஒன்னுனா 10  போடுற ஒரே சேனல் உங்க சேனல் மட்டும் தான்..
Joy	பெரு வாழ்வு வாழ்க இனிது வாழ்க 🙏
Neutral	தடுப்பூசி தான் காரணம்..‌ வேறு பேச்சுக்கு இடமில்லை..
Trust	அன்பு சகோதரா நாளை நமதே
Joy	கேரளா மாநிலம் ஒட்டி உள்ள கிராம மக்கள் தமிழ் நாட்டு முதல்வர் பற்றி  எவ்வளவு பெருமையாக  வாழ்த்துக்கள் தெரிவித்தார்கள்.. நன்றி நன்றி
Ambiguous	சமூக இடைவெளி இல்லாமல் இருந்தால் எப்படி
Ambiguous	இவர் பிள்ளைமார் தானே
Anger	இது நம்மாளு கொள்கைதான் ஜாதி வெறியன்கள்
Joy	நலம் பெற்று இல்லம் திரும்பியதற்கு வாழ்த்துகள் அய்யா
Trust	மிக தெளிவான விளக்கம் 👌🏼👌🏼👌🏼👌🏼👌🏼💪💪💪💪💪💪💪
Neutral	உங்கள் வாழ்க்கை இன்னும் முடியவில்லையே வாழ வேண்டிய காலங்கள் இன்னும் நிறைய இருக்கிறதே அக்காலத்தில் கடவுள் உங்கள் கூட வந்து நிற்கலாம் அல்லவா நம்பிக்கை தான் வாழ்க்கை
Love	உங்கள் பாதம் தொட்டு வணங்குகிறேன் ஐயா ... உங்கள் கனவுகள் நனவாகும்  ஐயா...
Neutral	2021 கேப்டன் விஜயகாந்த் ஆட்சி
Ambiguous	தமிழக அரசே இவர்களை நீங்கள் ஏன் கண்டு கொல்வதே இல்லை.இவர்களை பார்த்தால் உங்களுக்கு மனிதர்களாக தெரிய வில்லயா. ?
Neutral	தணிகாசலம் தம்பி வந்துவிட்டார்..
Neutral	ஒன்றிய அரசு இந்தியாவை ஒரு வழி பண்ணாம விடாது போலிருக்கே
Trust	சீமான் வெற்றி உறுதி. நாம் தமிழர்
Joy	இதை பார்க்கும் போது  மனது மிகவும் சந்தோஷமாக உள்ளது.
Joy	ரொம்ப சூப்பா். வாழ்த்துக்கள்.  முதல்வா் அய்யா.
Neutral	பாஜக எனும் ஆக்டோபஸ் அனைத்து இடங்களிலும் தனது கரங்களை நீட்டியுள்ளது!!
Trust	சோகம் காதல் மகிழ்ச்சி நகைச்சுவை என்று எல்லாவற்றுக்கும் மருந்து நம் பழைய திரைப்படப் பாடல்கள் மட்டுமே குறிப்பாக கண்ணதாசன் பாடல்கள்
Neutral	நாய் மூத்திரம் குடிப்பான் போல பச்ச சட்ட
Ambiguous	ஏற்ப்பது போல தெரியல
Neutral	கொஞ்சம் விட்டா மனுசனயே தின்னுருவானுக போல.
Anticipation	14 /15  ஆம் தேதிகளில் மழையை வரும் ஆனால் வராது
Neutral	எனக்கு விருச்சிக ராசி
Ambiguous	மச்சான் ஹரி நாடார் எங்க மதினி ???
Anger	வீடியோ வுக்கும் சொல்ற கதை க்கும் சம்பந்தமே இல்லையே.. நல்லா வீடியோ வை பாருங்கள்
Sadness	நல்லா இருந்த மனுஷனை ஊசி போட்டு கொலை செய்து விட்டு மழுப்புகிறார்கள்😡😡😡😡
Neutral	அப்பா காசை அரும்பாடு பட்டு காவல் காப்பதே அவரது வேலை
Disguist	உலக அரசியல் வரலாற்றிலேயே ஒரு பெண்மணியிடம் பொட்டை என்று பெயர் வாங்கியவன் இவன் ஒருவன்தான்.
Anger	முஸ்லீம் மதத்தவர் எப்போதும் உண்மையை மட்டும் தா பேசுவார்கள். இவரை பார்த்து தெரிந்து கொண்டேன்.எந்த ஒரு உயிர்க்கும் தீங்கு விளைவிக்காமல் பழகும் மாமனிதர் வேலுபிள்ளை பிரபாகரன் அவரை பற்றி எவ்வளவு பொய்யான தகவல்களை சொல்கிறார். இந்த முஸ்லீம் மனிதர்
Neutral	திரு மாரிதாஸ் அவர்களுக்கு ஒரு வேண்டுகோள் நாங்கள்  திமுகவின் போலித்தனத்தை நல் மக்களுக்கு எடுத்துச் சொல்லி அவர்களுக்கு ஒரு புரிதலை ஏற்படுத்த எங்களுக்கு நீங்கள்  மற்றும் உங்கள் குழுவினரும் ஒரு உதவி செய்ய வேண்டும் அதாவது நாங்கள் களத்தில் இறங்கி வேலை செய்யும் பொழுது நீங்கள் சொன்ன அத்தனை விஷயங்களும் எடுத்துச் சொல்வதற்கு நீண்ட நேரம் பிடிக்கிறது அதுமட்டுமல்ல  இடை இடையே  எதிர்வாதமும் முளைக்கிறது இதனால்  நாம் சொல்ல வேண்டிய கருத்து தடைபடுகிறது எனவே நீங்கள் உங்களது அனைத்து வீடியோக்களையும் ஒரு சிடி வடிவில் வெளியிட்டால் அதாவது குறிப்பிட்ட விலைகொடுத்து வாங்கவும் நாங்கள் தயார் எங்களுடைய பணி ஈசியாக எளிமையாக முடிய அந்த சிடி உறுதுணை செய்யும் என்று எண்ணுகிறேன் அதில் அதற்குக் கொடுக்கப்படும் விலை எதுவாகினும் அது இந்த நாட்டிற்கு நாங்கள் செய்யும் நட் பணியாக எண்ணிக் கொள்வோம் இதன் மூலம் எங்கள் பணியும் எளிமையாகவும் மற்றும் மக்களுக்கும் ஒரு சரியான புரிதலை கொடுக்க முடியும்  திமுக மற்றும்  ஜாதியை வைத்து மக்களைப் பிளவு படுத்தி பிழைப்பு நடத்தும் அரசியல்வாதிகளை புறந்தள்ள உதவும் என்று எண்ணுகிறேன் தயவுசெய்து அடுத்த வீடியோவில் இதற்கு பதில் கூற முடியுமா என்று பார்க்கவும் நன்றி
Joy	இந்தியா அணியினர் அனைவருக்கும் மனமார்ந்த வாழ்த்துக்கள் 💐❤️😍💪
Ambiguous	நான் நார்த்தாமலை முத்து மாரியம்மன் கோவிலுக்கு போய் சாமிய  பார்த்த ௨டனே என்னை அறியாமல் கண்ணீர் வந்துவிட்டது. காரணம் தெரியவில்லை.... ஒரு இரண்டு முறை சாமி வந்தது. ஆனால்   முழுமையாக வரவில்லை. சாமி பார்த்தோம். எங்கள் தாத்தா வகையில் ஒரு பெண் அம்மை நோய் வந்து இறந்ததாக சொல்றாங்க ௨ண்மையானு தெரியவில்லை. விளக்கம் குுறவும்.
Anger	ஏன்டா இந்தா  பொழப்பா
Trust	தங்கத்தமிழ்செல்வன் இந்த தடவை கண்டிப்பாக வெற்றி பெறுவார்.
Neutral	நீ உன் பொளப்ப பாரு அவர் எப்போதும் ராஜா தான்
Neutral	இனி சொல்லருவி மணிமேகலை என்று எல்லோராலும் அன்போடு அழைக்கப்படுவாய்
Joy	ஒருவர் உயிர் பிச்சை கேட்கிறார். அங்கிருந்தவர்கள் கல் நெஞ்சம் படைத்தவர்கள். பணம்  பணம்  பணம்
Joy	பஞ்சாயத்து நாரி போச்சுடா 😂😂
Trust	நேரம் கிடைக்கும்போது என்னோட இசையும் கேட்டு பாருங்கள் பிடித்தாள் ஆதரவு தாருங்கள் உங்களையே நம்பி உள்ளோம்
Neutral	ஒரு க்ருப் சீனா போரின் போது சீனாவை அதரித்தது சீனா ஆதரவு இந்திய ஆதரவுனு இரண்டு பிரிவுகளா இருந்தோர் இரண்டு கட்சியானார்கள் ஆயுத புரட்சி மூலம் ஆட்சியை பிடிக்க பாத்து தடை செய்யப்பட்ட பின் இயங்க ஆரம்பித்தது கம்யூணிச இயக்கம் இந்திய கம்யூனிஸ்ட் ல இருந்து மேலும் ஒரு பிரிவாக மார்க்ஸிஸ்ட் லெனினிஸ்ட் கட்சினு ஒன்னு உருவானது
Disguist	பாதி மக்களை கொன்று விட்டு கெள்வி பதில் என்ற நாடகம் மிடியாவில் நாடகம் அட வேண்டாம்
Neutral	சகோ உங்கள மீரா மிதுன் கேட்டுச்சு
Disguist	சீமான்‌ வெளிப்படையாக ...ம்புனாரு...
Neutral	எண் இன்பத்திற்கும்  துன்பமத்திற்கும்  மருந்து ஐயா அவரகளின் இசைப்பாடல் தான்
Joy	மற்ற  செய்திகள் சிறப்பாக உள்ளது. மிக்க நன்றி.
Sadness	அவர் காலம் ஆகி விட்டார்
Joy	@ழகரம் பழகு  நன்றி 🙏
Neutral	உங்கள் இருவரின் கலந்துரையாடல் அருமை.இரண்டு திராவிட கட்சிகளும் தங்கள் ஆட்சி காலத்தில் ஏதுவுமே செய்யாமல் இருந்தால் தொடர்ச்சியாக வெற்றி பெற முடியாது
Joy	அம்மா நன்று உங்கள் அறிவுரைக்கு  வாழ்த்துக்கள்
Joy	நடிகைகளை வைத்து ஓட்டு வாங்கும் கீழ்த்தரமான அரசியல் செய்கிறது பிஜேபி. தமிழ் மக்களை இவ்வளவு கீழ்த்தரமாக நினைத்துக் கொண்டார்கள்.
Neutral	ஐஸ்வர்யா  ராஜேஷ்  சூப்பர் நடிகைர்
Sadness	ஏழை எளிய மக்கள் வேட்பாளராக வரும் போது ஏற்படும் தடுமாற்றங்களை மீடியா.வெளிச்சத்தில்‌கொண்டுவந்து அவர்களை காயப் படுத்தாதீர்கள்.மாறாக உற்சாகப் படுத்துங்கள்.நான் நா..த.. கட்சியினர் இல்லை.
Neutral	ஹஜ் ஹஜ் ‌
Trust	தவறு...அவர் பந்தியத்தில் மிகசிறந்த சாரதி...அந்த குட்டையை முதன்முதலில் ஓட்டி வெற்றி பெறவைத்தவர் அவரே... தெரியாமல் எதையும் பதிவிட வேண்டாம்...
Surprise	இல்லை இல்லை மோதிதான் முதல் இடம்!
Joy	எனக்கு ரொம்ப ரொம்ப பிடிக்கும்
Neutral	தெலுங்கர்கள் அதிகமா இவங்க ஜீவல்ஸ் டைப் பார்த்தால் நாயக்கர் போல இருக்கு
Neutral	நாலை நமதே - நாம் தமிழர்💪💪💪
Sadness	இப்படி கருத்து திணிப்பு பன்றவங்களாம் மேமாதம் பலருக்கு நாம் தமிழர் கட்சி என்ன வென்று விட்டதா நெஞ்சு வலி வர போகுது
Love	அருமையான அப்பா சிரிப்பு முகத்துடன் அம்மா இனிய தாரா அக்கா🔥🔥🔥
Neutral	அக்கா நீங்க ரொம்ப அழகா இருக்கிங்ங ரொம்ப அழகா பேசுறிஙா
Joy	இதுபோன்ற கதைகள் யாருக்கெல்லாம் பிடிக்கும் ♥️👍
Joy	💪🏼💪🏼💪🏼 வாழ்க அண்ணா...
Neutral	திமுக கழகம் மாவட்ட செயலாளர்களின் பட்டியலில் யாதவர்கள் ஒருவர் மட்டுமே இடம் ஆச்சரியம்
Neutral	சொன்னது நடந்து விட்டது.
Ambiguous	பாப்பா இந்த அக்கா வோட படத்த பாத்ததுக்கு உங்க வீட்ல உன்ன மிதிக்கல 😂
Sadness	எல்லா இடமும் சிலையா வைங்க. மக்களும் காசு வாங்கிட்டு மனச கல்லாக்கிட்டுத்தான ஓட்டு போடுறாங்க...
Anger	எல்லா ஓட்டுநரும் ஒன்று சேர்ந்து கிளை மேலாளரை அடித்து துரத்தவேண்டும்
Disguist	கிராமங்களில் அடிப்படை கட்டமைப்பை உருவாக்காமல் வெற்றி என்பது எட்டாக்கனிதான்
Neutral	28.35 அந்த டீச்சர்
Sadness	எனக்கே அழுகை வந்துவிட்டது
Joy	இராம சுப்பு இப்ப என்ன பரிமானத்துல இருக்கார்😂😂 வலதுசாரியா?சங்கி தாயோலியா😂😂
Joy	சீமான் ஓர் சிங்கநிகர் தமிழன் வாழ்த்துக்கள்
Neutral	மக்கள் உயிரை விட எதும் பெரிது இல்லை.. இந்த தருணம் ஊரடங்கு கட்டாயம் ...
Joy	சிறப்பான பதிவு நண்பா வாழ்த்துக்கள்
Sadness	எந்த குழந்தையும் தாயை இழக்க கூடாது...😭
Joy	அண்ணே அதுக்காக ஒரு அப்பனுக்கு பிறக்காதவ னென்ற வார்த்தை வேண்டாம் அண்ணா
Ambiguous	உங்கள்  வீடியோ  பார்த்து எனக்கு  ஆர்வம்  வருகிறது  நான் மாடித்தோட்டம்  அமைக்கனும்  நான்  புதுக்கோட்டையில்  இருக்கேன்  நான்  அரசு மானிய  கிட்  வாங்க  எங்கு அணுகுவது.
Joy	முதல் இரவின் சங்கமத்தின் ஓத்திகை கனவின் காட்சியை ஒப்பிக்கும் பெண்மை பெண்ணின் மௌன ஓசையை ஆண் குரல் ஹூம் ம் ம் ம் ம் பாலிருக்கும் பழமிருக்கும் பசி இருக்காது ஊமையானகணவனுக்கும் பொருந்தும்
Disguist	இன்று வரை இந்த எடப்பாடியை முதலமைச்சாராக என் மனம் ஏற்று கொள்ளவில்லை ஒரு பெண்ணின் காலில் தவழ்ந்து போய் விழந்ததை என்னால் ஏற்று கொள்ள முடியவில்லை.
Neutral	700 பேர் ஆ....... அட பாவிகலா 20 பேர் தான இருக்கானுங்க
Neutral	மோர் குடிச்சா நின்றும்
Anticipation	இதையும் கேட்டு விட்டு இன்னும் எச் ராஜா
Trust	எப்படி போறதுன்னு நினைச்சிட்டு இருந்தேன் .நல்ல பலன்
Anticipation	கருப்பன் குசும்புகாரன் முட்டை விலைய ஏத்தி விட பிளான் பண்னுரான்
Surprise	ஓப்பனிங் எல்லாம் சூப்பராக இருக்கும். ஆனால் பினிஷிங் காரிதுப்ப தோன்றும். கொரோணா விஷயத்தில் ஒன்றிய அரசு மிக சிறப்பாக செயல் படுகிறது என நாளையே நீதி மன்றம் சொன்னாலும் சொல்லும்.
Anticipation	அக்கா தமிழிசை சௌந்தரராஜன் தவறு செய்துவிட்டார் மாற்று  கட்சியிலிருந்து பிஜேபிக்கு வந்தவர்களை திரும்பவும் பிஜேபி நியமன எம்எல்ஏ வாக  நியமித்திருப்பது அவர்கள் திரும்பவும் கட்சியை விட்டு போக மாட்டார்கள் என்று என்ன நிச்சயம் நீங்கள் மோடியையும்  அமித்ஷாவை யும்  நம்ம தமிழ்நாட்டிற்கும் எச்ச ராஜா வையும்  எல்லாம் நியமித்திருந்தது இருந்தால் உங்களுக்கு பிஜேபி ஆட்சி வந்திருக்கலாம்
Neutral	@ச.மனிஷ் மணிகண்டன்  எஸ்
Sadness	இதுதான் தேவை இந்த வழக்கிற்கு. படிக்கும் போது எடுக்கப் பட்ட புகைப்படங்கள் கிடைக்கலாம் அதை வைத்து இந்த கிறுக்குப் பசங்களை தூர தூக்கி எறியலாம்.உங்களைப்போன்றோர் படிக்கும் காலத்தில் எடுக்கப் பட்ட புகைப்படங்களை இதற்குப் பதிலாக பதிவிட்டால் மக்கள் உணர்ந்து கொள்வார்கள். இந்த மாதிரி புகழ் அடைந்தவனை சொந்தம் கொண்டாடுவதும் அதற்கு வக்கீலுக்கு பணம் கொடுத்து இருக்கும் சொத்துக்களை இழப்பதும் தடுக்க உதவியாக இருக்கும். பிள்ளையை ஒழுங்காக படிக்க வைக்க துப்பு கெட்டவர்கள் இப்படிக் கதை கட்டி தனுஷை சொந்தம் கொண்டாடி வருவது மிக கேவலம்.கஸ்தூரி ராஜா ஒருமுறை மனம் வெதும்பி பேசியிருந்தார்.என் பிள்ளையை என் பிள்ளை என்று கோர்ட்டில் நிரூபிக்கவேண்டிய அவலம் வேறு எந்த தாய் தந்தைக்கும் ஏற்படக்ககூடாது என்று. டைரக்டர் விசுவும் அவர்களது குடும்ப போட்டோவை வெளியிட்டிருக்கிறார்.அதில் இந்த சின்னப்பையன் இருக்கிறான்.காலக் கொடுமையடா இது.
Neutral	சிவக்குமார் ஐயா நீங்க சொன்ன கருத்துக்கள் நியாயத்தை வெளிப்படுத்துகிறது தமிழில் படித்து பட்டதாரி பிள்ளைகளுக்கு முன்னுரிமை வழங்கப்படவேண்டும்
Love	வாழும் கர்ணன்.. கருப்பு எம்.ஜி.ஆர்.. எங்கள் கேப்டன்.. ❤️❤️❤️
Neutral	பாடலுடன் நடிப்பும் இணைந்திருப்பது பாட்டுக்கும்
